id,sentiment,tweet
1957117968,sadness,"@johnpopham Morning John, yes I do, however I have a diary clash and sadly can't attend!"
1957118155,sadness,I miss my friend
1957118207,neutral,"@duciaestherine ohh ic ic haha, iyaa my summer is filled with ONE Course that lasts for the whole summer"
1957118513,sadness,Yea i just saw this really sad commercial
1957118612,sadness,Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun
1957119180,neutral,@Joshuah_Pearson
1957119780,love,"@IkramShahnawaz Oh I love 'em, but when I think about the kind of preservatives they're using to stay &quot;just-baked&quot; it kinda makes me sick"
1957119815,neutral,@ccburns Unfortunately not
1957120549,sadness,Hates having to sleep alone
1957120767,neutral,@emlevins
1957120981,sadness,I loved johnny carson now I'm going to hate seeing jay leno go
1957121259,sadness,even though everyone wanted to do a newish song and our teacher agreed :S old grumpy doesn't like us happy  haha
1957121970,sadness,@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though
1957122354,surprise,FINALLY...the internet is up. The server is down in Phoenix and it was fucked up.
1957122428,neutral,ups ketauan cabut nih gimana dong
1957122923,sadness,I didn't get a callback for the play I cried...  oh well I guess it's back to being a techie..
1957123281,sadness,@lunafactor I kinda wish I went with you now!.. I can't fall asleep
1957123350,relief,@nawid nope  het is LOST&amp;found he ;-)
1957123693,neutral,Off to bed!! Still exhausted from Vegas
1957123747,love,"@heresmyhello92 LOL, very true. Maybe next year. I loooved that siggy, and I don't remember what the password for the mod thing was  Cake?"
1957124088,neutral,Took a 4 hour nap after work today and won't be able to sleep all night    This is a bummer
1957125420,neutral,Loving lil ken and absolutely dreading saying goodbye in less than a week
1957125620,sadness,@Dakshinamurti Not yet... sorry
1957125863,neutral,HII!! Thatsï¿½meE!! I woke up and I am goinG to SchooL... Why me??
1957126750,sadness,FALL ASLEEP ON ME AGAIN  But I know how it feels now LOL. Drag Me To Hell tonight! Quite excited
1957126889,neutral,asks for karma points please.  http://plurk.com/p/wxnt9
1957127234,love,Hahaha! Alright  ..
1957128473,sadness,um... so I don't think my text msgs have a &quot;subject line&quot; ... I fail
1957128727,sadness,tummy ache.
1957128989,surprise,Math quiz: If Meow =  but Allergies =   then Meow + Allergies = ?
1957129191,love,wants see my friends  ;-) http://plurk.com/p/wxnwa
1957129667,neutral,L.A. said &quot;wipe the slate clean&quot; before the jelly!
1957130295,neutral,@seanpercival Unless that invite comes with a beta key I'm not going to be much help...
1957130303,neutral,@Johnny_Exp not where i live.
1957130797,sadness,"@askegg I'm sorry, Andrew. I wish there was something I could do..."
1957131196,sadness,as if i finsh work at eleven.. IS THAT EVEN ALLOWD?  cauz i really dont want to.. lol
1957131626,sadness,"@AmandaMallard i'm not at chaseton's either  please don't die, my heart will be really sad"
1957132647,surprise,"@pastorpeterko Hey Peter, thanks for the follow. So many Sydney pastors tweet!!! Shame no Bris pastors are on Twitter; we're behind."
1957132732,neutral,@sha_da_asshole ï¿½ cant im not @ my sister house no ï¿½-net tonite
1957133079,neutral,"Damn, hi Facebook ? what's wrong with you ? can't add photos"
1957133192,surprise,"aku kbangun gara2 mimpi @manyolitha, very bad dream"
1957133461,neutral,4 more followers.. follow me and I'll love you!! *pouts* Please?
1957133900,neutral,"@textdrivebys i dont even have a WII! b likes xbox, so that's what we have  do you use it?"
1957133923,sadness,"I can't sleep, this is so darn frustrating."
1957134074,neutral,@thunder_express i didnt get to see it tonight
1957134402,sadness,@stormyamorette just one of those days where loneliness creeps up on you slaps you in the face.
1957134460,sadness,RIP kelly  fucccccck
1957135265,love,@Anna_Viola love it! By the way I didn't end up having time to go this week  I'm sooooo sorry! Next week for sure!
1957135415,neutral,2nd to last episode of jay leno  itll never be the same!  nite twitter
1957135976,sadness,Not feeling too good
1957136360,sadness,Ok. Time to nodd off its gonna be a long day tomorrow. Saying goodbye to my car for good
1957136490,neutral,Fakin' kisha...just my luck!
1957137074,sadness,i miss oklahomaaaaa  listening to citizen cope til i pass out.
1957137139,neutral,so tense..so emotional...so not me..
1957137805,neutral,playing the game of watching straight people hook up but can't leave because of another reason
1957138437,neutral,@daveg38 yeah work today  never mind only one day then sun sun sun....
1957139587,sadness,its funny. i'm kinda sad on my last day
1957139613,neutral,@heresmyhello92 I don't think it was either. But I can't remember it.
1957139668,neutral,anyone got JBs live chat vid? i was @ school  I saw joe hug and tackle nick lol
1957139854,sadness,Jenny fell asleep and didn't come over
1957140211,sadness,Wishes you had teased me with movie night
1957140443,sadness,@johneast I've missed one this year(!). It's the forbidden fruit. Of all the trees in the garden I munch in disappointment on that one.
1957141622,sadness,@IvanaE i love it to.. but i knw there gna cut stuff out on tv
1957141723,neutral,@soonseeofpred becuz you braggin
1957142001,sadness,@JoannaAngel I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.
1957142103,neutral,@lawikyn ze Franz has not friended me  i think they think i'm a creepy stalker or sommat. Hmph.
1957143180,neutral,And then you find out today they had there first kiss! }
1957143236,sadness,"So Cal Dachshund Rescue found a home for my foster pup, Max. I'm soooooo sad to see him leave"
1957143446,sadness,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8
1957143564,sadness,"off to work now, finish about 9pm  booooo."
1957143679,sadness,Wishes you hadn't teased me with movie night
1957144247,neutral,"dont know why so tired today  bye, time for beddy"
1957145383,sadness,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today"
1957145627,neutral,"@syafique ooh maggi goreng. yums. i cant eat, sore throat cmin"
1957145833,neutral,@curligirl morning hon. what you having for breakfast? I cant decide
1957145956,sadness,should be sleeping.  lost my voice a couple day ago.
1957146159,neutral,did I mention my BF bubbled the WSOP employees event after 12 hrs with AA  Working doubles  now for the next 6 weeks
1957146363,sadness,I was too sleepy earlier and i didnt get to see matt
1957146502,love,big day 2day the xt launch was amazing! so much free stuff thanx 2 the edge and telecom! found the phone i want...cnt afford it yet tho
1957146963,sadness,I just realized I spelled &quot;adorable&quot; wrong when I tweeted @mindykaling she must hate me now
1957147025,neutral,@DellOutletUK But now it's gone
1957147399,sadness,how to have a glowing face? my complexion is always so pale
1957147422,sadness,"Downloadfestival's lineup isn't as good as i thought it was. There are some other awesome bands doing the festivals, but missing DL"
1957147618,relief,@colstewart You're cycling tho' that's good. Healthy eating  Healthy and eating are a contradiction in terms.
1957147665,love,"@daveockun I hate you , Fleetwood is my favorite band...I'm so jealous  ok I still love you haha"
1957147848,surprise,So wish the Carlton game was on live  stupid channel 7 lol.
1957148490,neutral,ups ketauan cabut sama @gemamalove @chikachilo nih
1957148955,love,i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent @yellowshirts
1957149016,neutral,"It's 4pm Friday, he left at 6am Thursday.... surely he should be there now"
1957149571,neutral,@talentdmrripley  maybe a good night's sleep for everyone?
1957150173,neutral,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it."
1957150462,sadness,oh no my tweetdeck is malfunctioning :O il have web will its fixd
1957150576,sadness,"@ElectraX ...i'm sorry about you are still sick  u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)"
1957151064,sadness,@maliciousmandy1 Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday
1957151356,neutral,Work at 5:45am =
1957151415,neutral,@anthothemantho Hell yes. I'm too late.
1957151748,sadness,Just got my ass kicked in Tripoly lol  I got such bad cards... i suck
1957152662,sadness,Annnnnnddd another one bites the dust
1957153926,sadness,"on my 42nd written fuck.. i get less ideas every day, and every day"
1957154717,neutral,"@ddlovato Since obviously living in Alaska, only a few radio stations we get here."
1957155160,neutral,"Oh noes.  hey, what's my tatoo say?"
1957155266,neutral,@astynes I don't have a VCR...
1957155610,sadness,@hammett I wish I could have time for my xbox  project all tied
1957157433,surprise,Wow. That hurt way worse than i thought it would.
1957157790,neutral,@MsAKAtainment I know right  but hopefully something comes up though
1957158560,neutral,@claudiuvoicu supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  &amp; want Bruno!
1957158904,sadness,And trash repops.  Getting it tomorrow night I suppose.
1957159745,neutral,Huge headache...goodnight!!
1957160024,sadness,feels like crap whenever she lays down. @)(1+-'$#! I hate heartburn &amp; backaches!
1957160410,sadness,@katiefreeze I miss you!!!! It's lonely and empty without you!  http://yfrog.com/3o3zxoj
1957160428,sadness,@lozzyx NOICE. I realised that after exams I have 2 more weeks  Forgot about the whole 2 weeks of Unit 4 in term 2 thing :/
1957160547,neutral,"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them"
1957160631,sadness,Missing Everyone
1957160829,neutral,its only 0.2! Just give me my 3 points!
1957161380,love,I wish I was going to we love sounds
1957161860,sadness,My sisser is moving tomorrow and of makes me sad  actually I guess technically in a couple of hours since it's already Friday.
1957162630,neutral,@ryanhalloran why not?
1957162894,surprise,No churchill downs for me tomorrow
1957162928,neutral,to Chicago... but why isn't my ride calling me back?
1957163020,neutral,"K, goodnight! Gotta do Chuck E Cheese tomorrow following kindergarten shots and physical... Bla"
1957163172,surprise,Bahh the police ended the party @ 5!!  Just when i was starting....
1957163634,neutral,I've got to catch the bus to work
1957163968,sadness,@wired that is so sad
1957164444,surprise,@Jordalynn omg you've never seen 'the Ring' its a creppy ass movie
1957164542,surprise,mannnn..... @alllyy_ got an iphone!!! im jealous....
1957164607,love,@kirstiealley funny u havent showed me any love yet at all
1957165453,neutral,@pegbanditkitty absolutely nothin
1957165693,love,@AnnetteStatus I luv urs! admitting niley with a kiss (: but then they change their minds  haha &amp; demi/sterling (: not jemi but still cute
1957165874,neutral,@ecctv If it makes you feel better I lost 10 overnight cause I posted a picture of a baby
